created_at,user_id,username,name,place,tweet,language,replies_count,hashtags,sentiment,illness
2020-03-23 12:29:47 UTC,67378160.0,dainikbhaskar,Dainik Bhaskar,,कोरोना / रणदीप सुरजेवाला का आरोप- देश में मास्क और वेंटिलेटर की कमी लेकिन 4 दिन पहले सरकार ने 10 गुना दाम पर दी निर्यात की इजाजत  https://t.co/zSmTP44zJT @MoHFW_INDIA @drharshvardhan  #coronavirusinindia #covidindia #Masks #ventilators @rssurjewala @PMOIndia  https://t.co/P8NrX18Idp,hi,14,"['coronavirusinindia', 'covidindia', 'masks', 'ventilators']",NEGATIVE,light illness
2020-03-23 11:32:28 UTC,1.07833e+18,dmkvirudhunagar,DMK Virudhunagar திமுக விருதுநகர்,,கழகத் தலைவர் ஆலோசனைப்படி இராஜபாளையம் MLA திரு.@SThangapandian2 அவர்கள் தனது தொகுதியில் கொரோனா வைரஸ் முன்னெச்சரிக்கை நடவடிக்கை குறித்து ஆய்வு மேற்கொண்டார். உடன் சுகாதார பணியாளர்கள் மற்றும் கழக நிர்வாகிகள்.  #covidindia #Coronaindia #DMKVirudhunagar  https://t.co/M8DOQSIvPX,ta,0,"['covidindia', 'coronaindia', 'dmkvirudhunagar']",NEGATIVE,no illness
2020-03-23 10:35:42 UTC,1.0783e+18,dmkvellore_,DMK Vellore திமுக வேலூர்,,"திருப்பத்தூர் MLA திரு.அ.நல்லதம்பி அவர்கள் கொரானா வைரஸ் குறித்து விழிப்புணர்வு மேற்கொண்டு இன்று திருப்பத்தூர் நகராட்சி பகுதியில் தூய்மை பணிகளை பார்வையிட்டும், திருப்பத்தூர் ஒன்றியத்திற்கு உட்பட்ட பகுதிகளில்  விழிப்புணர்வு பிரசார துண்டறிக்கைகளை மக்களிடம் வழங்கினார்.  #covidindia  https://t.co/925QnzHgDJ",ta,1,['covidindia'],NEGATIVE,light illness
2020-03-23 09:58:00 UTC,67378160.0,dainikbhaskar,Dainik Bhaskar,,"पूरे पंजाब में कर्फ्यू / कोरोना रोकने के लिए लोग लाॅकडाउन को नहीं मान रहे थे, इसलिए पंजाब सरकार को कुल 3 करोड़ आबादी वाले सभी 22 जिलों में कर्फ्यू लगाना पड़ा  https://t.co/oURcVYI4NG @capt_amarinder #PunjabLockDown #Curfew #coronavirusindia #covidindia #Punjab  https://t.co/97GZAS9AfG",hi,0,"['punjablockdown', 'curfew', 'coronavirusindia', 'covidindia', 'punjab']",NEGATIVE,severe illness
2020-03-23 09:46:25 UTC,3304641168.0,pibtvpm,PIB in KERALA,,കോവിഡ് 19: പാസ്‌പോര്‍ട്ട് സേവാ കേന്ദ്രങ്ങളും പോസ്റ്റ് ഓഫീസ് പാസ്‌പോര്‍ട്ട് സേവാ കേന്ദ്രങ്ങളും മാര്‍ച്ച് 31 വരെ അടച്ചിടും. Covid 19: Passport seva kendras and PostOffice PSKs to close down till March 31st. #CovidIndia #PIBKochi  https://t.co/2Ne98F6DiC,ml,0,"['covidindia', 'pibkochi']",NEGATIVE,no illness
2020-03-23 09:30:17 UTC,1.0641e+18,themornstandard,TheMorningStandard,,"“With the sudden arrival of the #coronavirus on the scene, the situation may get worse with us having two major villains to deal with- One mental, the other physical,” writes Manisha Gupta. #covidindia #coronavirusindia   https://t.co/ea1e43jVPR",en,0,"['coronavirus', 'covidindia', 'coronavirusindia']",NEGATIVE,light illness
2020-03-23 09:07:59 UTC,96087281.0,shereenbhan,Shereen Bhan,,LS passes Finance Bill 2020 @CNBCTV18News @CNBCTV18Live #CovidIndia,fr,0,['covidindia'],NEGATIVE,no illness
2020-03-23 08:51:02 UTC,1.06376e+18,dmktiruvnamalai,DMK Tiruvannamalai திமுக திருவண்ணாமலை,,"திருவண்ணாமலை தெற்கு மாவட்ட செயலாளர், சட்டமன்ற உறுப்பினர் திரு.@evvelu MLA அவர்கள் பொதுமக்களுக்கு கொரோனா விழிப்புணர்வு துண்டு பிரசுரங்களை வழங்கினார். உடன் திருவண்ணாமலை நாடாளுமன்ற உறுப்பினர் திரு.@CNAnnadurai4 MP அவர்கள் மற்றும் கழக நிர்வாகிகள் ஏராளமானோர் உடனிருந்தனர்.  #covidindia  https://t.co/lRyGfBIc68",ta,0,['covidindia'],NEGATIVE,no illness
2020-03-23 08:32:46 UTC,1.07825e+18,dmkthanjavur,DMK Thanjavur திமுக தஞ்சாவூர்,,"@GAnbalagan_ இந்த நிகழ்ச்சியில் ஒரத்தநாடு சட்டமன்ற உறுப்பினர் திரு.எம்.ராமச்சந்திரன், தஞ்சை தெற்கு மாவட்ட செயலாளர் திரு.@durai944 MLA , திருவிடைமருதூர் சட்டமன்ற உறுப்பினர் திரு.கோவிசெழியன் மற்றும் கழக நிர்வாகிகள்  கலந்து கொண்டனர்.  #DMKThanjavur   #covidindia  #Coronaindia",ta,0,"['dmkthanjavur', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-23 08:28:34 UTC,1.06376e+18,dmkkrishnagiri_,DMK Krishnagiri திமுக கிருஷ்ணகிரி,,"கிரிஷ்ணகிரி(கி) மா.பொ திரு.@TSengutuvan MLA அவர்கள் தலைமையில் பொதுமக்களுக்கு கொரானா வைரஸ் நோய் தடுப்பு  முககவசங்களை காவேரிப்பட்டினம் பொதுமக்களுக்கு வழங்கினார். உடன் து.செ டி.ஏ.நாகராஜ், பொ.உ S.ராஜன், ஒ.செ சுப்பிரமணி, பே செ S.பாபு, உட்பட கழக நிர்வாகிகள் பலர் இருந்தனர்.  #covidindia  https://t.co/VIwnXu9Xc0",ta,0,['covidindia'],NEGATIVE,no illness
2020-03-23 08:26:17 UTC,67378160.0,dainikbhaskar,Dainik Bhaskar,,"कोरोनावायरस को हराना है LIVE / पंजाब के सभी जिलों में कर्फ्यू का ऐलान, डीसी-मजिस्ट्रेट को भेजी गई आदेश की कॉपी  https://t.co/7gvRrnZhAa @capt_amarinder #PunjabLockDown #Curfew #coronavirusindia #covidindia #Punjab  https://t.co/fpgaCIFvxh",hi,1,"['punjablockdown', 'curfew', 'coronavirusindia', 'covidindia', 'punjab']",NEGATIVE,light illness
2020-03-23 07:07:46 UTC,1.00687e+18,ndtvtamil,NDTV Tamil,,ஊரடங்கை மீறினால் நடவடிக்கை எடுங்கள்: மாநில அரசுகளுக்கு மத்திய அரசு உத்தரவு!   https://t.co/3VEy58tlYO  #lockdown #coronavirusindia #Covid19India #COVID19outbreak #covidindia #LockdownNow    https://t.co/3VEy58tlYO,ta,0,"['lockdown', 'coronavirusindia', 'covid19india', 'covid19outbreak', 'covidindia', 'lockdownnow']",NEGATIVE,light illness
2020-03-23 06:54:48 UTC,1.06377e+18,dmkthoothukkudi,DMK Thoothukkudi திமுக தூத்துக்குடி,,வருமுன் காப்போம்.! வைரஸ் பரவலைத் தடுப்போம்.!  தூத்துக்குடி பாராளுமன்ற உறுப்பினர் திருமிகு.@KanimozhiDMK அவர்கள் தலைமையிலான கழக மகளிரணி சார்பில் கொரோனா விழிப்புணர்வு குறித்து வெளியிடப்பட்டுள்ள காணொளி.  #covidindia #Coronaindia #DMKThoothukkudi  https://t.co/dQ8z0jj0rQ,ta,1,"['covidindia', 'coronaindia', 'dmkthoothukkudi']",NEGATIVE,severe illness
2020-03-23 06:51:06 UTC,277386148.0,asianetnewsml,Asianet News,,"മലേറിയ തുരത്തിയ മരുന്ന് കൊവിഡിനെയും തുരത്തുമോ ? ഇന്ത്യയിലും ഗവേഷണങ്ങള്‍, വീഡിയോ  https://t.co/FnJ6fW5PXv #covidindia #corona #coronavirus #india",ml,0,"['covidindia', 'corona', 'coronavirus', 'india']",NEGATIVE,light illness
2020-03-23 06:40:48 UTC,3734578160.0,anbil_mahesh,Anbil Mahesh,,கொரோனா அச்சம் தவிர்ப்போம் ! வைரஸ் வரும் முன் காப்போம் ! #covidindia #Coronaindia  https://t.co/VS8z5JFrjh,ta,45,"['covidindia', 'coronaindia']",NEGATIVE,severe illness
2020-03-23 05:42:25 UTC,225012752.0,etnowlive,ET NOW,,#CoronavirusUpdate | The total number of positive cases in #India reaches 415 #coronavirus #COVID19 #COVIDINDIA,en,0,"['coronavirusupdate', 'india', 'coronavirus', 'covid19', 'covidindia']",NEGATIVE,severe illness
2020-03-23 05:30:23 UTC,1.07825e+18,dmkperambalur,DMK Perambalur திமுக பெரம்பலூர்,,பெரம்பலூர் மாவட்டம் பூலாம்பாடி பேரூராட்சியில் இந்தியன் ரெட் கிராஸ் சங்கம் சார்பில் கொரானா பற்றிய விழிப்புணர்வு பிரசுரங்களை மாவட்ட வழக்கறிஞர் அணி அமைப்பாளர் திரு.செந்தில்நாதன் அவர்கள் விநியோகம் செய்தார்.  #DMKPerambalur  #covidindia  #Coronaindia  https://t.co/pvoOrfo26P,ta,0,"['dmkperambalur', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-23 05:21:36 UTC,1.07825e+18,dmkthanjavur,DMK Thanjavur திமுக தஞ்சாவூர்,,"திருவையாறு அடுத்த நடுக்கடை ஜமாத் திருமண மண்டபத்தில் ஜமாத் நிர்வாகிகளுடன் ஒன்றியக்குழு தலைவர் அரசாபகரன், ஊராட்சி ஒன்றிய ஆணையர் சாமிநாதன், தாசில்தார் இளம்மாருதி ஆகியோர் கொரானா எச்சரிக்கை நடவடிக்கை குறித்து விழிப்புணர்வு பிரசுரங்களை வழங்கி பேசினர்.  #DMKThanjavur  #covidindia  https://t.co/tkuA5hlbH7",ta,0,"['dmkthanjavur', 'covidindia']",NEGATIVE,no illness
2020-03-23 05:00:52 UTC,291580123.0,trbrajaa,T R B Rajaa,,#கொரோனா அச்சம் தவிர்ப்போம்! வைரஸ் #வருமுன்காப்போம் !!! இன்று காலை #சட்டமன்றம் செல்லும் முன். #covidindia #Coronaindia  https://t.co/0FneQnb3At,ta,16,"['கொரோனா', 'வருமுன்காப்போம்', 'சட்டமன்றம்', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-23 03:04:36 UTC,7.61154e+17,news18kannada,News18 Kannada,,ಕೊರೋನಾ ಭೀತಿ: ಇಂದಿನಿಂದ ಮಾರ್ಚ್​​ 31ರವರೆಗೂ ಶಾಲಾ ಶಿಕ್ಷಕರಿಗೆ ರಜೆ  #TrustNews18Kannada #coronavirusindia #Covid_19india #covidindia #COVIDIOTS    https://t.co/4gkDeNFjej,kn,0,"['trustnews18kannada', 'coronavirusindia', 'covid_19india', 'covidindia', 'covidiots']",NEGATIVE,no illness
2020-03-23 02:57:26 UTC,1704090810.0,news18guj,News18Gujarati,,"Coronavirus live : દેશમાં 81 નવા મામલા સામે આવતા સંક્રમિતોની સંખ્યા 396, 7 લોકોનાં મોત #coronaupdatesindia #covidindia #COVID19outbreak   https://t.co/w8EaRSVsXU",gu,0,"['coronaupdatesindia', 'covidindia', 'covid19outbreak']",NEGATIVE,severe illness
2020-03-22 19:05:30 UTC,57277602.0,semubhatt,Me,,"Hindustan Unilever sets aside Rs 100 crore for #covidindia #CoronaVirusIndia . It will reduce the price of hand sanitisers/hand wash &amp; floor cleaners by 15 per cent. It will distribute 2cr soaps to the poor, and create social awareness programmes.  https://t.co/4JuGSK3ewc",en,3,"['covidindia', 'coronavirusindia']",NEGATIVE,no illness
2020-03-22 18:48:45 UTC,975654422.0,monaambegaonkar,Mona Ambegaonkar,,Essential information. #Covidindia #lockdown Dont be a #COVIDIOT  https://t.co/TdJUVGIxjI,en,0,"['covidindia', 'lockdown', 'covidiot']",NEGATIVE,light illness
2020-03-22 16:43:33 UTC,76289047.0,rachitaprasadet,Rachita Prasad,,Lost in translation! People forgot that the PM told them to be home and clap! #COVIDIOT #covidindia,en,1,"['covidiot', 'covidindia']",NEGATIVE,no illness
2020-03-22 15:57:16 UTC,348988523.0,kiritsomaiya,Kirit Somaiya,,#SaluteCoronaFighters  Me &amp; My Family join The Nation by ThaliNad &amp; Clapping at  #5Baje5Minute join the #JanataCurfew as appealed by PM #Narendermodi for #IndiaFightsCorona   #covidindia @BJP4Maharashtra @BJP4India @Dev_Fadnavis  https://t.co/mQZW8i7JX1,en,2,"['salutecoronafighters', '5baje5minute', 'janatacurfew', 'narendermodi', 'indiafightscorona', 'covidindia']",NEGATIVE,no illness
2020-03-22 15:50:17 UTC,2780361002.0,shailajateacher,Shailaja Teacher,,"COVID19India | 15 new cases confirmed in Kerala. 2 each cases in Malappuram,Calicut and Ernakulam, 4 in Kannur and 5 in Kasaragod.The tally  is now 67 of which 3 have recovered.  #COVID19 #BreakTheChain #Covidindia #StayHomeStaySafe",en,82,"['covid19', 'breakthechain', 'covidindia', 'stayhomestaysafe']",NEGATIVE,light illness
2020-03-22 14:38:35 UTC,1.07833e+18,dmkvirudhunagar,DMK Virudhunagar திமுக விருதுநகர்,,"இராஜபாளையம் தொகுதியில் கொரோனா வைரஸ் தடுப்பு மற்றும் முன்னெச்சரிக்கை நடவடிக்கை குறித்து திரு.@SThangapandian2 MLA அவர்களும், தென்காசி MP திரு.@DhanushMKumar1 அவர்களும் PACR அரசு மருத்துவமனையில் ஆய்வு மேற்கொண்டனர். உடன் கழக நிர்வாகிகள்.  #covidindia #Coronaindia #DMKVirudhunagar  https://t.co/Eud0yTjBSO",ta,0,"['covidindia', 'coronaindia', 'dmkvirudhunagar']",NEGATIVE,no illness
2020-03-22 14:18:10 UTC,1.07833e+18,dmkvirudhunagar,DMK Virudhunagar திமுக விருதுநகர்,,விருதுநகர் தெற்கு மாவட்ட செயலாளர் திரு.KKSSR.இராமச்சந்திரன் MLA அவர்கள் அருப்புக்கோட்டை நகராட்சியில் நடைபெற்ற கொரோனா தடுப்பு முன்னெச்சரிக்கை நடவடிக்கை விழிப்புணர்வு முகாமை துவக்கி வைத்தார்.  #covidindia #Coronaindia #DMKVirudhunagar  https://t.co/YUttu36RFx,ta,0,"['covidindia', 'coronaindia', 'dmkvirudhunagar']",NEGATIVE,no illness
