keywords,likes,tweets
Vaccine,0,"So.... NONE.He wanted vulnerable people ""vaccinated"" (a weird term for a drug that's not a vaccine, I know).Given what his counterparts were doing (plus his leadership on monoclonal antibodies), he WAS heroic."
Vaccine,0,Now they are saying only 1 dose of Bivalent mRNA is necessary.  None of it is necessary.Coronavirus (COVID-19) Update: FDA Authorizes Changes to Simplify Use of Bivalent mRNA COVID-19 Vaccines
Vaccine,1,"Oh you're a little late to the party huh! He is referring to the vaccines on the childhood schedule. Do some actual research, his accusations are correct."
Vaccine,0,"are valid. I am neither pro nor con vaccines, but I support peoples' right NOT TO BE TEST SUBJECTS for untested meds.  I do NOT DOUBT that we will live to regret the mRNA vaccines for COVID. KENNEDY will broaden the conversation about government in an excellent way--if he is"
Vaccine,1,"Because your kids are not going to be protected , vaccines are not Wonder Woman bracelets 🤦‍♀️"
Vaccine,0,"Let’s us not forget the Abortion industry and the Child Mutilation Cartel, and the forced Chinese virus vaccine, and the hundreds of innocents dying from Drug overdoses because our government has given free reign to the drug cartels…"
Vaccine,0,Vaccines are never a riskless treatment. The risk factors and the rates of side effects have been hidden from the general populace for the covid shots.
Vaccine,2,My husband looked me dead in the eyes 2 weeks into quarantine and told me this was about a vaccine they were going to “invent” and they were going to try to mandate it globally. I thought he was crazy…
Vaccine,1,We are noticing. Where is the dashboard? We need narcan usage too - similar to vaccine uptake. Stop delaying.
Vaccine,0,Blindness COVID-19 vs. Vaccines  via
Vaccine,0,Vaccines are made in batches. It is possible that these babies all got the vaccine from the same batch. It happened in one of local communities. Everyone got shingles. Also in Europe they used the AstraZeneca vaccine which has had more adverse reactions. Banned in the US
Vaccine,12,"Some vaccines prevent cancer, while other vaccines treat it.  experts Drs. Keith Knutson and Karen Anderson discuss the differences between the two, the importance of #ClinicalTrials, advances in #immunotherapy and more:"
Vaccine,1,"More important to look at the aluminum-containing killed virus vaccines, though, imho"
Vaccine,1,Remember when all those that didn’t have the vaccine and died.. apparently they all said the same script right before they died..wish they had the jab.. hearsay I’d say
Vaccine,2,59 out of 150million in uk - so vaccine is totally safe covid is causing all the sudden deathspeople that have had covid dont realise the damage its done to the body a silent killer now
Vaccine,0,"😂😂😂any vaccines bro, this has been my dream job since failing to complete medical school, I’m hard working, committed, calm under pressure,fast learner, require minimum supervision and have a fairly good physique."
Vaccine,0,"On Aug. 5, 2021, CDC Director Rochelle Walensky admitted the COVID-19 vaccines did nothing to prevent infection or transmission. How many people did you fire on Sept. 30, 2021? How do you sleep at night?!"
Vaccine,0,Are the monkeypox vaccines mandatory in your cult? I assume you’re all gay
Vaccine,0,"2023-05-19 COVID-19 Vaccine Clinics scheduled in Kings CountyAges 6 months+Thursday, May 25New Minas Fire DeptBooked Appts 10:00 a.m. – 1:00 p.m.Walk Ins 1:00 p.m. – 2:00 p.m."
Vaccine,3,I just asked them what they thought of the vaccine injury court.
Vaccine,0,There are many conflicts of interest in the world. Totally irrelevant to the fact that Kennedy and you are spreading lies about vaccines. Difference is Kennedy knows they are lies and makes sure he is vaccinated. Same with trump who helped make sure we had vaccines for covid
Vaccine,2,Never taking another vaccine!
Vaccine,2,"Study found long-term brain damage associated with COVID-19, not vaccine | Fact check - USA TODAY"
Vaccine,0,"Does that mean you're against those vaccines? A big mistake is comparing it to the elderly and vulnerable. If Covid mainly effected children and we had this exact same numbers reported, we would be chasing a vaccine and not seeing the same opposition. The party was way wrong."
Vaccine,0,"CTV news is responsible for 100's of thousands of deaths and vaccine-induced injuries inflicted through a two year long, state sponsored, propaganda campaign Now you want to spread the woke mind virus. War on the west is happening now. They are trying to feminize the next gen"
Vaccine,0,You have to fill out forms and have them notarized for the exemption. And I think you may have to sit through a mini-class on why vaccines are so awesome… 🙄 and then you can file the form with the school.
Vaccine,3,"Not one like in 11 hours? Pity nobody listened to Prof Michael O’Keefe May 5, 2020 - lockdowns responsible for more deaths than Covid #fact"
Vaccine,0,"the old adage..divide and conquer..they did it to us with the masks.. they did it with the  vaccines, an now they're doing it with these ""fake genders "" pre-empting womens spaces. knowing that the world won't sit back and allow it..creates division."
Vaccine,0,I had healthy periods before the vaccine and the moment I got the vaccine they stopped. I haven’t had a period in 2.5 years.
Vaccine,0,"Return to the Planet of the Apes! ""9 of those 13 cases were among men who had received both doses of the two dose JYNNEOS Mpox vaccine. *It's still important for those at highest risk of Mpox to be vaccinated."""
Vaccine,0,"this is Krystal to RFK “I’d like to talk vaccines with you…” RFK starts to respond… Also, Krystal “No, no…I don’t want to get into it with you…” You encouraged us to watch this. Definitely much better than the interview you gave…"
Vaccine,6,yeah you were all united on a poisonous vaccine as well so forgive us if we don't trust you
Vaccine,1,"“Feucht seeks to tear down the wall between church and state…He wants to push a far-right Christian nationalist agenda. Whether it’s anti-LGBTQ rights, anti-vaccine, anti-Black Lives Matter, he’s aligning himself with the biggest voices pushing that agenda in Washington.”"
Vaccine,0,"Vaccine Injured Abandoned, left with Declining Health, Mounting Debt &amp; N...  via"
Vaccine,1,"What you just linked makes my freaking point what are you talking about? I just told you that Amy has taken other vaccines in the past and chose not to take this particular one. Same thing goes for me and my family, what’s your actual point? Don’t start insulting me because I can start firing back as well and then this just becomes a shit show."
Vaccine,6,duh. the MMR was replaced by three other vaccines. There was no reduction in the vaccine burden. 'provax logic'
Vaccine,3,"Yes, if you believe autism is caused by vaccines, you are. We didn’t even START understanding autism until 1980. We called it childhood schizophrenia! 😂 You can’t diagnose something you don’t know exists."
Vaccine,0,Yes it’s just a coincidence these things happened on the day of vaccine administration.
Vaccine,0,7 vaccines? you don't think something is wrong with that.  Let's see how you feel in 5 years
Vaccine,0,Or are you going with the anti-vaxxer mantra that the COVID vaccine isn't a vaccine?
Vaccine,0,Girlie man scared of a vaccine saved more lives than your bullshit talk ever will
Vaccine,1,"Find our latest story about global vaccine inequity, produced in partnership with"
Vaccine,0,"My take is: The issue is pushed as part of the globalist agenda (UN, IMF, WEF, WHO) to destroy the traditional family and contribute to decreasing the population. Example: Countries don't get IMF financing if they don't have a gay agenda, family ""planning"", vaccines, weather, etc"
Vaccine,0,"In the 1930s, the source of influenza was discovered to be viruses, not bacteria. By the end of the decade, in 1938, Jonas Salk and Thomas Francis developed the first vaccine against flu viruses."
Vaccine,27,Vaxxers went from saying:❌ you’re protected if you get vaxxed. ❌ to there’s only rare breakthrough cases.❌ to we never said the vaccines protect against infection.It’s up to us to uncover the truth beneath all the false information.
